Campaign ID,Date,Region,Ad Impressions,Ad Clicks,CTR,Conversion Rate,CPC,CPM,ROAS
6,2022-06-10,Bangalore,1331,348,0.26145755071374904,0.07702578586300801,0.36577064072410626,8.65460067021406,2.6837427116197383
7,2022-06-10,Mumbai,1164,231,0.19845360824742267,0.06292064040370568,0.8671550735620267,8.944738972756046,1.5131010050901272
7,2022-06-10,Delhi,1597,346,0.21665623043206012,0.08006711563428978,0.38155500105255685,6.027873625651278,2.773256476822698
7,2022-06-10,Bangalore,1538,358,0.23276983094928477,0.07168467274733084,0.7962673061480405,10.13624838592493,3.8796194567101487
8,2022-06-10,Mumbai,1000,305,0.305,0.060909737556628984,0.7080126893958106,10.20877191924588,1.1557571089969971
8,2022-06-10,Delhi,1367,190,0.1389904901243599,0.018569918005295904,0.9930914211576903,10.207311634807258,4.851410905316363
8,2022-06-10,Bangalore,966,370,0.3830227743271222,0.04254556629037381,0.0960236553885902,14.087087810451985,2.156465697754453
9,2022-06-10,Mumbai,1339,102,0.07617625093353249,0.04239314488813862,0.8235217386838563,15.197773951979123,3.579401311883543
9,2022-06-10,Delhi,1415,312,0.22049469964664312,0.08651247151689502,0.28186447878963633,15.000662929249959,3.3420062807398123
9,2022-06-10,Bangalore,931,68,0.07303974221267455,0.0875441409222919,0.531664045864271,19.41463980752054,3.505962040929628
10,2022-06-10,Mumbai,1523,156,0.10242941562705186,0.09313169933260593,0.9937719026913747,9.132113489488837,3.678369139927432
10,2022-06-10,Delhi,1811,384,0.2120375483158476,0.06460234328694849,0.4711882535011982,12.555075147481286,2.6091088580836885
10,2022-06-10,Bangalore,1928,474,0.245850622406639,0.01819160887505332,0.6077514061094164,9.416009633869521,3.0679058623086166
1,2022-06-11,Mumbai,775,267,0.3445161290322581,0.04812081136902375,0.27087927693725466,15.610051054895303,1.1608846639834156
1,2022-06-11,Delhi,1818,99,0.054455445544554455,0.06990322259350602,0.9328455133641421,8.431672703294382,4.337532556887719
1,2022-06-11,Bangalore,1904,187,0.09821428571428571,0.09279528255307072,0.42355688311211126,10.73115988195016,1.7116647137910705
2,2022-06-11,Mumbai,1738,293,0.16858457997698503,0.03436461702837493,0.8443017520434359,12.344370702563674,2.511608017699508
2,2022-06-11,Delhi,674,352,0.5222551928783383,0.05431755912088983,0.4548885848000719,15.560464863831033,1.913010704210984
2,2022-06-11,Bangalore,1795,161,0.08969359331476323,0.08185672263932048,0.34312277298989763,13.956966084726384,2.61487609345957
3,2022-06-11,Mumbai,1428,236,0.16526610644257703,0.09345275080684502,0.05556375174772459,9.872250474603334,4.698693463086087
3,2022-06-11,Delhi,1788,491,0.2746085011185682,0.03425322827485061,0.3999889612549704,6.318690258572779,2.1020433467386956
3,2022-06-11,Bangalore,1569,254,0.16188655194391333,0.05156889917473105,0.5119516254729725,13.777222695233487,2.544107424027672
4,2022-06-11,Mumbai,1581,472,0.29854522454142945,0.018449213138875084,0.07903293358224556,12.520110605002118,1.4029621599824345
4,2022-06-11,Delhi,621,115,0.18518518518518517,0.09933280763273378,0.4353642951899762,9.384313480941355,4.579674258375009
4,2022-06-11,Bangalore,1982,121,0.06104944500504541,0.02794282241807492,0.2669372968798523,9.07031245564814,1.0173245341839192
5,2022-06-11,Mumbai,1887,285,0.151033386327504,0.08586027445630477,0.6170861345527088,18.134740341342756,2.291899956017638
5,2022-06-11,Delhi,1505,341,0.226578073089701,0.0739119350626984,0.6134381142810634,13.560032575484449,4.6139419147017335
5,2022-06-11,Bangalore,761,465,0.6110381077529566,0.04405758437315332,0.3142033820405691,14.567753528590286,3.4078024694272133
6,2022-06-11,Mumbai,665,395,0.5939849624060151,0.07245565210122502,0.1575261726332771,11.93210123788374,2.4262238266188754
6,2022-06-11,Delhi,501,288,0.5748502994011976,0.057175557914392036,0.21146021252441177,14.911817622248709,3.316713070321494
6,2022-06-11,Bangalore,1517,285,0.18787079762689518,0.058321819560665324,0.49086623179163613,5.300305794250924,3.774693997580529
7,2022-06-11,Mumbai,532,404,0.7593984962406015,0.06983487211913983,0.7364639682438647,5.198673361546643,1.1254302856520861
7,2022-06-11,Delhi,1477,449,0.3039945836154367,0.0952841426195322,0.6246758911559261,14.433789768028563,2.3553454183060514
7,2022-06-11,Bangalore,1395,435,0.3118279569892473,0.020981156396765566,0.5489858907600687,10.072117383262103,3.516335858938534
8,2022-06-11,Mumbai,1774,278,0.15670800450958286,0.0570018611521977,0.5792588022086168,13.180964985782337,3.4837616973434518
8,2022-06-11,Delhi,752,416,0.5531914893617021,0.08906178163651361,0.7496914879785338,17.296302952767743,1.0465228295645725
8,2022-06-11,Bangalore,1094,460,0.42047531992687387,0.06846808274193225,0.3289134448483564,19.718299124035635,2.132200122485144
9,2022-06-11,Mumbai,1343,78,0.058078927773641105,0.014611670440129926,0.9969798638548729,8.952486912112423,2.9578823123407956
9,2022-06-11,Delhi,1358,199,0.14653902798232696,0.018410508819598465,0.8452736583117506,10.75175700627927,2.9701334123925336
9,2022-06-11,Bangalore,1418,69,0.04866008462623413,0.06408395894849209,0.2763373895209778,7.318873733103331,1.9553078355235218
10,2022-06-11,Mumbai,1834,356,0.1941112322791712,0.09437067708752092,0.8504130495303005,13.30438253084068,2.1406689189247547
10,2022-06-11,Delhi,712,495,0.6952247191011236,0.019100092669715477,0.14522370299271092,5.712500140884467,1.2537997031326014
10,2022-06-11,Bangalore,1434,80,0.05578800557880056,0.0847078664542501,0.27748581560589086,16.671391952503896,3.526916548687756
1,2022-06-12,Mumbai,906,99,0.10927152317880795,0.02931643466071135,0.7283154663679783,18.25191280672473,1.5427016845578603
1,2022-06-12,Delhi,1798,107,0.059510567296996664,0.04560716432781315,0.8452557576095121,14.593014236125535,3.275728136285731
1,2022-06-12,Bangalore,1054,258,0.24478178368121442,0.08718856571605453,0.8876641183739229,10.075800298048657,1.7547304112661313
2,2022-06-12,Mumbai,881,68,0.0771850170261067,0.09689317488966985,0.7047560622825382,14.812399057909872,3.0339988913593428
2,2022-06-12,Delhi,846,470,0.5555555555555556,0.0687094753507934,0.2677191503919668,10.32257813984296,2.7554812638166073
2,2022-06-12,Bangalore,676,299,0.4423076923076923,0.06658835174501034,0.6695641121267484,9.781467704234068,2.8894379205458107
3,2022-06-12,Mumbai,1453,424,0.2918100481761872,0.013227437432345045,0.3065450957100073,6.724154714111922,2.1740397328550154
3,2022-06-12,Delhi,1680,208,0.12380952380952381,0.09293596831897871,0.1783580143769647,11.39207091349213,3.432409252017038
3,2022-06-12,Bangalore,670,213,0.31791044776119404,0.03405233886500478,0.9955827617076008,16.844931194757557,2.223303161260928
4,2022-06-12,Mumbai,1177,200,0.16992353440951571,0.09181676212067726,0.30901443552739855,11.765110956238102,4.912438902370528
4,2022-06-12,Delhi,996,179,0.17971887550200802,0.0726601652892397,0.3493921162839126,5.229309818552505,4.337627698533376
4,2022-06-12,Bangalore,998,139,0.13927855711422846,0.018760609097909643,0.23175461273441145,15.369430478617435,4.2985010969212825
5,2022-06-12,Mumbai,1038,61,0.05876685934489403,0.09278797842805746,0.9153489648081421,7.772388088585334,3.951495527144714
5,2022-06-12,Delhi,799,212,0.26533166458072593,0.04239358889162027,0.46387531936975424,11.702494280934381,3.525942631589245
5,2022-06-12,Bangalore,852,275,0.3227699530516432,0.024069837422490095,0.12220377116258589,5.1100286200291745,2.188231392485526
6,2022-06-12,Mumbai,968,452,0.4669421487603306,0.08419940596793092,0.6117369738397095,7.772996600077476,4.765404428483627
6,2022-06-12,Delhi,879,470,0.534698521046644,0.09871443394632588,0.268773965986753,15.809862411323726,2.4016074667669463
6,2022-06-12,Bangalore,779,252,0.32349165596919127,0.07294739008896547,0.08066240680452977,6.0449443089112265,1.451961896510356
7,2022-06-12,Mumbai,1795,303,0.16880222841225626,0.06249424056349882,0.2772569865211769,11.607109791783525,4.40333613036203
7,2022-06-12,Delhi,1037,195,0.1880424300867888,0.05512617098869209,0.6570516163796389,12.834413656918159,4.723473950138782
7,2022-06-12,Bangalore,669,259,0.38714499252615847,0.03000355442007966,0.9127980646436358,9.892949942287288,2.295122176663388
8,2022-06-12,Mumbai,920,163,0.17717391304347826,0.03889446859863561,0.3258905194969739,9.385234236346307,4.2809314835012735
8,2022-06-12,Delhi,1318,65,0.04931714719271624,0.09180098421318067,0.46526683023257975,19.12000515734757,4.657733239411978
8,2022-06-12,Bangalore,931,71,0.07626208378088077,0.0938675386209448,0.455721615174436,10.451088523774073,2.003668644820219
9,2022-06-12,Mumbai,535,414,0.7738317757009345,0.05137266898047452,0.9301988076009559,19.786623294452305,3.576249521520873
9,2022-06-12,Delhi,993,322,0.324269889224572,0.029345870807341863,0.12042005798905932,6.373329680061106,3.8291184081309724
9,2022-06-12,Bangalore,1618,172,0.10630407911001236,0.015398327702637677,0.36027391639169126,15.001551225227596,1.7689333623033932
10,2022-06-12,Mumbai,844,180,0.2132701421800948,0.060771953226016896,0.42094852282288986,19.795496461967392,4.401383306635635
10,2022-06-12,Delhi,1112,253,0.2275179856115108,0.02543484461822926,0.39850082207732024,10.301100900007262,1.0218986422344938
10,2022-06-12,Bangalore,1974,342,0.17325227963525835,0.025036756760017716,0.8939742245289857,6.907649599485396,3.361877965364978
1,2022-06-13,Mumbai,1379,134,0.09717186366932559,0.09424925408211769,0.2543251935366889,18.74333853977232,3.4787758241788196
1,2022-06-13,Delhi,1990,215,0.10804020100502512,0.05412763878203536,0.9622033448011127,8.696354705273613,4.887662022823147
1,2022-06-13,Bangalore,690,390,0.5652173913043478,0.08977634107310611,0.6438121807345887,7.5207700701507,3.0323800316145504
2,2022-06-13,Mumbai,1928,307,0.1592323651452282,0.05051683764790643,0.8406863278151371,10.49199971436394,3.68949476686588
2,2022-06-13,Delhi,1832,238,0.1299126637554585,0.06315578407025117,0.6635134622876966,13.36450237207025,4.943939040790175
2,2022-06-13,Bangalore,993,342,0.34441087613293053,0.06295023148285339,0.3752262598787015,12.433437448893883,4.698410193456891
3,2022-06-13,Mumbai,701,473,0.6747503566333809,0.06588446812603883,0.06815800835032283,5.370151489084396,3.7193504646296702
3,2022-06-13,Delhi,1921,146,0.07600208224882873,0.018261016153298563,0.15112955670468914,15.71588037934288,3.7222193582679335
3,2022-06-13,Bangalore,1635,309,0.1889908256880734,0.04271824240637518,0.2726230783516834,7.373216337260489,3.552936142202368
4,2022-06-13,Mumbai,720,466,0.6472222222222223,0.08840203703243177,0.7210800556360163,18.926325372110448,2.30316876603315
4,2022-06-13,Delhi,1952,464,0.23770491803278687,0.03902819067284757,0.916757839846366,7.58760766019736,1.2068210782094542
4,2022-06-13,Bangalore,1231,112,0.09098294069861901,0.03872207403100383,0.6888187310833593,16.285448400969415,4.8244281143686685
5,2022-06-13,Mumbai,1466,476,0.3246930422919509,0.07506811328695823,0.16499653348670795,10.189383816529299,2.6625395810294736
5,2022-06-13,Delhi,944,408,0.4322033898305085,0.0575362570604869,0.6380392780471732,10.491518209514247,3.4247062548246316
5,2022-06-13,Bangalore,1195,217,0.1815899581589958,0.06826650591600429,0.6251086353023142,7.90531664832543,3.011380417222897
6,2022-06-13,Mumbai,1016,493,0.48523622047244097,0.09620533692580162,0.6578482082212473,13.579827043423135,2.68448046487477
6,2022-06-13,Delhi,1803,132,0.07321131447587355,0.02362131421050673,0.5355483183922426,8.552738705061874,4.979336881204343
6,2022-06-13,Bangalore,753,260,0.3452855245683931,0.051421623891409196,0.13260010392332913,9.70525366003052,2.326583154020714
7,2022-06-13,Mumbai,1041,466,0.44764649375600385,0.01605746353070944,0.5341149730902522,14.42016329347161,1.953384827811083
7,2022-06-13,Delhi,806,153,0.18982630272952852,0.05946692812605662,0.3856269715606762,15.239757529855243,2.9103794237612814
7,2022-06-13,Bangalore,1543,260,0.16850291639662995,0.024323512614677203,0.44104970568937985,5.895280834495052,3.71604991222915
8,2022-06-13,Mumbai,584,245,0.4195205479452055,0.023439646890436074,0.4810045195171647,12.394481365489554,1.1071758638010576
8,2022-06-13,Delhi,1544,135,0.08743523316062177,0.052812260928639006,0.7590742174835293,10.803941990132074,3.0640538675471047
8,2022-06-13,Bangalore,1617,181,0.11193568336425479,0.07580663352939959,0.6333825681999717,9.175843353894212,3.6865329517997756
9,2022-06-13,Mumbai,835,129,0.15449101796407186,0.010538900433084043,0.6285433991422732,11.491164027289795,2.8463957205343053
9,2022-06-13,Delhi,1413,227,0.16065109695682944,0.07362314808746444,0.25502699604414186,10.545615965968397,4.655688005712147
9,2022-06-13,Bangalore,1086,316,0.29097605893186,0.07150730659820491,0.9498459201813502,18.85849817756126,4.816974630590847
10,2022-06-13,Mumbai,1420,101,0.07112676056338028,0.017694920240141014,0.9789236352665036,7.941084222107441,3.7617626750911692
10,2022-06-13,Delhi,726,431,0.59366391184573,0.06256401904395642,0.739075142075648,9.816910991100931,3.7540935098460193
10,2022-06-13,Bangalore,1783,116,0.06505888951205833,0.08816912342293917,0.057484515790013735,16.32310548776546,2.895729991816961
1,2022-06-14,Mumbai,1880,463,0.24627659574468086,0.02794847680602512,0.19317801328104162,19.319679599665424,3.7572410423431712
1,2022-06-14,Delhi,1357,169,0.12453942520265292,0.06129009639486652,0.9126335319810771,14.380300130482807,2.7075826828220646
1,2022-06-14,Bangalore,702,140,0.19943019943019943,0.09580455585118887,0.08889300505841058,7.59073947973948,1.2552813127695286
2,2022-06-14,Mumbai,571,311,0.5446584938704028,0.09130282865621156,0.9996404002993712,6.923154846395789,3.5950956228229676
2,2022-06-14,Delhi,1111,214,0.1926192619261926,0.08720101646301504,0.5101938847634999,14.439774137308829,3.1050883656231423
2,2022-06-14,Bangalore,1464,335,0.22882513661202186,0.058935058603369284,0.8918756195578577,19.070961010636992,2.3226263296948493
3,2022-06-14,Mumbai,1079,391,0.3623725671918443,0.04308566853785984,0.08629872376698709,19.07206774843626,2.628205378920916
3,2022-06-14,Delhi,993,133,0.1339375629405841,0.01620140563576963,0.9488510064650759,19.1853563884373,1.9235825011527887
3,2022-06-14,Bangalore,1987,259,0.1303472571716155,0.08955754328139295,0.8992119399406309,13.446138993886898,4.142792006465788
4,2022-06-14,Mumbai,642,404,0.6292834890965732,0.04573510150607374,0.16314923536726444,5.522358747027694,3.1605099713447795
4,2022-06-14,Delhi,1382,302,0.21852387843704776,0.09901328089551159,0.31647157776481055,16.982634178259477,1.3771074838032704
4,2022-06-14,Bangalore,1461,71,0.0485968514715948,0.03849491328770112,0.638430885157263,14.5695127025904,3.794395806370236
5,2022-06-14,Mumbai,629,241,0.383147853736089,0.06997043072303516,0.07972269552764016,19.187196304443567,3.0876843555579874
5,2022-06-14,Delhi,1151,188,0.1633362293657689,0.03588741465183032,0.26726668250344965,12.386771602568263,2.755742930110903
5,2022-06-14,Bangalore,1993,184,0.09232313095835425,0.06558585854479983,0.7308049292882751,11.290293484428368,2.8491280544323345
6,2022-06-14,Mumbai,1910,175,0.09162303664921466,0.04003187534242967,0.7806971045005247,18.66260667727048,4.429997834639053
6,2022-06-14,Delhi,1640,334,0.20365853658536584,0.022172732324713458,0.671692817805865,5.193102260262169,1.5914768022680126
6,2022-06-14,Bangalore,1940,146,0.07525773195876288,0.04026327621104276,0.2524691214877891,19.476693701016778,2.830196951061869
7,2022-06-14,Mumbai,1588,100,0.06297229219143577,0.03001481285935733,0.413309618348915,13.386628299515683,1.7007341638577258
7,2022-06-14,Delhi,1463,467,0.3192071086807929,0.07529386011828286,0.39370993875350113,12.378365275816202,3.640163533465633
7,2022-06-14,Bangalore,1930,461,0.23886010362694302,0.04597143760127006,0.9825072993730071,15.43818389069193,4.2409335489275986
8,2022-06-14,Mumbai,1703,474,0.27833235466823253,0.08021507256748096,0.7262405526478308,5.277468692505497,2.365482530708173
8,2022-06-14,Delhi,1530,171,0.11176470588235295,0.05585305271950921,0.9185608127193474,6.028378038405927,1.464827597866249
8,2022-06-14,Bangalore,1562,119,0.0761843790012804,0.05477501718877082,0.8568699063940709,8.178818128841325,1.2111072455521752
9,2022-06-14,Mumbai,763,457,0.598951507208388,0.058838601091415296,0.46715550303313547,16.042445797546705,1.9077396950252652
9,2022-06-14,Delhi,546,313,0.5732600732600732,0.010037287116864097,0.8656918936359177,10.164800824781405,4.6173200967007375
9,2022-06-14,Bangalore,745,93,0.12483221476510067,0.013489993450478877,0.18868600551997738,9.14661844566723,2.4556707942642926
10,2022-06-14,Mumbai,1264,450,0.3560126582278481,0.038766419353008494,0.4102955170089799,9.727160552072007,3.2102753868976612
10,2022-06-14,Delhi,1941,140,0.07212776919113859,0.07405072807970131,0.897714328848032,8.91325254624843,3.6511438038763475
10,2022-06-14,Bangalore,518,351,0.6776061776061776,0.03968997830952167,0.46573821815697874,19.83206834183688,1.3210969588461192
1,2022-06-15,Mumbai,571,264,0.46234676007005254,0.09811119539547694,0.4904668829397538,9.437655559965487,3.6888046486737016
1,2022-06-15,Delhi,1148,464,0.40418118466898956,0.07980050340444882,0.7619212956982249,17.252847706618056,1.2430944948048839
1,2022-06-15,Bangalore,978,486,0.49693251533742333,0.01112483365230186,0.9843217344376768,12.109842671945348,4.8797420287380895
2,2022-06-15,Mumbai,1902,74,0.03890641430073607,0.03585154682723546,0.9433795443290182,7.0542266345238325,2.3160767809380993
2,2022-06-15,Delhi,982,260,0.26476578411405294,0.03839459156393402,0.23666997480381108,13.858656155756165,1.6560101137607108
2,2022-06-15,Bangalore,1770,126,0.0711864406779661,0.08366751252313855,0.7711089973938924,12.350348874712914,4.2857396474711535
3,2022-06-15,Mumbai,789,335,0.42458808618504434,0.0809011498018824,0.5140077633870145,12.97495550174564,3.604526441098492
3,2022-06-15,Delhi,1223,102,0.08340147179067865,0.03524083238567585,0.3073154318296686,7.75254696184215,2.7212322162432208
3,2022-06-15,Bangalore,901,467,0.5183129855715871,0.0531547606048818,0.3979624410982399,6.808026947248845,4.689794040566568
4,2022-06-15,Mumbai,643,134,0.208398133748056,0.07427978937210551,0.6805249846782868,19.696930222500814,1.530165762037933
4,2022-06-15,Delhi,573,245,0.42757417102966844,0.02706827053087993,0.5083577910397278,11.827201837490321,2.9407540465514304
4,2022-06-15,Bangalore,1719,477,0.2774869109947644,0.039344739047910554,0.9083832550087173,10.681014647477216,1.8938225546326035
5,2022-06-15,Mumbai,1058,107,0.10113421550094517,0.04773089499920709,0.7249535034227421,12.61468689183501,1.6695235668923356
5,2022-06-15,Delhi,1477,100,0.06770480704129993,0.024373459210482465,0.6845350959910129,7.5514913285992895,3.260096663473244
5,2022-06-15,Bangalore,1415,161,0.1137809187279152,0.05282379168557455,0.21300104397725977,9.272116258246589,4.446976144456841
6,2022-06-15,Mumbai,787,444,0.5641677255400254,0.09260355436715244,0.22177356275497145,14.066024277904797,1.7074288970269116
6,2022-06-15,Delhi,850,172,0.2023529411764706,0.04335142020909897,0.6058036209683169,12.214006771635077,4.840518439008019
6,2022-06-15,Bangalore,1864,442,0.2371244635193133,0.09495404343898677,0.34367251491008555,7.895225363686727,4.167381749530895
7,2022-06-15,Mumbai,849,489,0.5759717314487632,0.08675196774882755,0.3218928628947703,11.382038223066946,1.4352251786630004
7,2022-06-15,Delhi,1538,408,0.26527958387516254,0.0787164547992626,0.5559732574382538,15.059024500199406,2.1679055714244426
7,2022-06-15,Bangalore,702,406,0.5783475783475783,0.048700556109221305,0.6917821306287002,11.035880653811184,1.92971833844414
8,2022-06-15,Mumbai,991,117,0.11806256306760847,0.0380194086404078,0.052188235817669154,13.295354610578825,1.4727064857710888
8,2022-06-15,Delhi,718,409,0.5696378830083565,0.09308626280904728,0.28337065961919544,12.420098218087801,2.6078335924125784
8,2022-06-15,Bangalore,825,360,0.43636363636363634,0.06761967996616004,0.8135780305475218,8.850490429279159,1.4600705132111607
9,2022-06-15,Mumbai,633,452,0.7140600315955766,0.028383492062974684,0.8750768210119286,15.195210647405595,4.147427001803825
9,2022-06-15,Delhi,648,114,0.17592592592592593,0.08982755595592239,0.5926657369190993,18.901083458362464,3.237956514632701
9,2022-06-15,Bangalore,643,229,0.3561430793157076,0.0291510188087623,0.5480789027910022,18.189002993977027,3.1354352152972877
10,2022-06-15,Mumbai,964,335,0.3475103734439834,0.06929798511383253,0.06513550259139787,19.550312335275052,1.1001646728109864
10,2022-06-15,Delhi,1043,340,0.3259827420901246,0.06671418330422847,0.7383995114746902,12.978582564673681,1.013636624651935
10,2022-06-15,Bangalore,1213,299,0.24649629018961253,0.0885410599653347,0.1410731328793277,14.811369414101659,4.466014916473845
1,2022-06-16,Mumbai,1154,194,0.1681109185441941,0.037917718881429606,0.6314455756526646,13.693132062519405,3.5565772537693623
1,2022-06-16,Delhi,1444,281,0.1945983379501385,0.07459913946260077,0.4079148368340062,10.737217391893187,2.3175601975137523
1,2022-06-16,Bangalore,686,497,0.7244897959183674,0.09804172463333322,0.13200942741979063,19.84345739812752,1.2520301287211568
2,2022-06-16,Mumbai,1432,342,0.2388268156424581,0.0729787373349389,0.8967911749646655,13.937076131150771,4.654898226657245
2,2022-06-16,Delhi,1617,111,0.0686456400742115,0.020555501642954263,0.8858338995121032,7.7043687681721424,4.112469799985075
2,2022-06-16,Bangalore,903,205,0.22702104097452935,0.09552968966550447,0.14391355274027548,12.073890558117471,3.378024111694169
3,2022-06-16,Mumbai,569,196,0.3444639718804921,0.063245174034813,0.6431533637347072,12.549189892595578,1.9878290866686608
3,2022-06-16,Delhi,1837,122,0.06641262928688078,0.09766768019212752,0.7654188188728078,15.435208896763578,1.8325528893786434
3,2022-06-16,Bangalore,1045,71,0.06794258373205742,0.06768792421513418,0.30816146233917097,6.105987231520541,4.191555896616601
4,2022-06-16,Mumbai,1319,245,0.18574677786201668,0.05143867936549853,0.7276699216473848,14.889156463014189,4.494425801307808
4,2022-06-16,Delhi,1553,136,0.0875724404378622,0.09192424657419886,0.5825523591987565,11.377376407326967,2.2793910731443305
4,2022-06-16,Bangalore,1471,411,0.2794017675050986,0.04738243968672258,0.9876059654567534,18.58070563138721,1.324642537545897
5,2022-06-16,Mumbai,1121,132,0.11775200713648529,0.05467677200438839,0.7734375141721139,19.202588828520142,4.970024077909375
5,2022-06-16,Delhi,1212,423,0.349009900990099,0.013888885478986427,0.42129385921528045,9.342949946187609,3.8405734425093403
5,2022-06-16,Bangalore,1640,245,0.14939024390243902,0.07283375380718807,0.4033708344816647,19.44798300734642,2.014697633631187
6,2022-06-16,Mumbai,535,68,0.12710280373831775,0.039553628838453744,0.22460729359592418,17.16464016889092,4.625350257377942
6,2022-06-16,Delhi,821,189,0.23020706455542023,0.03625568701618992,0.9741926385958259,16.391788188116713,1.6758360509511872
6,2022-06-16,Bangalore,1770,350,0.1977401129943503,0.0546003011732037,0.819154880658502,9.793400350342935,1.279058281836153
7,2022-06-16,Mumbai,824,298,0.3616504854368932,0.09839616414175731,0.3210976657910551,19.5429677282363,1.7810673338794114
7,2022-06-16,Delhi,1901,295,0.1551814834297738,0.06044014507083647,0.1271792787547756,14.197969734844914,4.647719569219316
7,2022-06-16,Bangalore,729,470,0.644718792866941,0.02625830728990422,0.38141098461314493,14.388669715777429,3.248193062152354
8,2022-06-16,Mumbai,587,403,0.686541737649063,0.07962503592525137,0.21104897333097483,19.232688278513073,3.1768814366629163
8,2022-06-16,Delhi,1926,68,0.035306334371754934,0.06757527328389498,0.7131000660879128,18.094749636679822,1.4573956320188688
8,2022-06-16,Bangalore,904,368,0.40707964601769914,0.021848046944853178,0.31999436924247854,13.030199153692877,3.755663541195391
9,2022-06-16,Mumbai,1648,276,0.16747572815533981,0.031691631942505905,0.6699903816057717,19.383237863295122,1.1946836095351534
9,2022-06-16,Delhi,1017,490,0.48180924287118976,0.06036873427034588,0.9297725570178065,14.056740773841277,1.613957914264784
9,2022-06-16,Bangalore,1165,369,0.31673819742489273,0.024155434207956128,0.7232018392683338,18.04458965520857,2.695845332901817
10,2022-06-16,Mumbai,717,317,0.4421199442119944,0.03000270877093978,0.794390047607164,18.45608543626428,4.5675132578307895
10,2022-06-16,Delhi,761,340,0.4467805519053876,0.044653844049538385,0.5060398113496255,7.829878946094793,4.0146867849545895
10,2022-06-16,Bangalore,1124,208,0.18505338078291814,0.028415977521735206,0.2675478003729708,9.511628296302241,3.7242702192790373
1,2022-06-17,Mumbai,1616,247,0.15284653465346534,0.027465875984309537,0.35384991044661,14.720365779890484,3.761600959637903
1,2022-06-17,Delhi,1088,307,0.2821691176470588,0.0944251551684835,0.1753228372992654,6.7674732695471835,1.022838973588625
1,2022-06-17,Bangalore,969,247,0.2549019607843137,0.0281922863910287,0.41166431331102055,15.63590778751574,3.759013218110314
2,2022-06-17,Mumbai,1894,72,0.03801478352692714,0.08756970473050443,0.8590270883032445,17.47895883288198,2.086635210791057
2,2022-06-17,Delhi,1086,418,0.3848987108655617,0.08363094007052793,0.41701927129429933,8.17336950112724,3.7624292027675375
2,2022-06-17,Bangalore,1337,438,0.3275991024682124,0.017461517917489143,0.2937746599580937,14.000946994205831,3.10036624937885
3,2022-06-17,Mumbai,551,165,0.29945553539019965,0.029828365725197148,0.5205089593583988,8.780280392453603,4.589883172124837
3,2022-06-17,Delhi,1899,409,0.215376513954713,0.027779310065384255,0.16889062970125834,8.35418861385211,1.4512355502071714
3,2022-06-17,Bangalore,1969,469,0.23819197562214323,0.04917981133608549,0.1379498238581167,10.488005282954344,4.5464219255644425
4,2022-06-17,Mumbai,1564,65,0.04156010230179028,0.04623588318687829,0.9967687923261986,15.919174122518445,4.944702641065303
4,2022-06-17,Delhi,981,212,0.2161060142711519,0.07750661936710933,0.06385014425767624,17.21173204612313,3.0436394973259304
4,2022-06-17,Bangalore,1136,144,0.1267605633802817,0.08971471957011035,0.4722199285686451,10.069819212191685,4.031525089046191
5,2022-06-17,Mumbai,1643,419,0.2550213024954352,0.09032123293846261,0.9623238760771079,8.722667984348975,1.278864712002084
5,2022-06-17,Delhi,1894,302,0.15945089757127773,0.07716669445763738,0.586718270506072,7.698796199921945,3.0794831205132933
5,2022-06-17,Bangalore,1883,326,0.1731279872543813,0.035117733610325136,0.5699823825351591,16.66314433739348,1.2067068521204902
6,2022-06-17,Mumbai,1905,481,0.25249343832021,0.09557749727338488,0.8213937264803255,16.309247230613046,2.6226803216340464
6,2022-06-17,Delhi,756,211,0.2791005291005291,0.056350980813261495,0.6055891645274789,12.359998014234089,2.293947896670379
6,2022-06-17,Bangalore,900,279,0.31,0.0758655706633029,0.12931820823499723,18.82691564205372,1.302801256062577
7,2022-06-17,Mumbai,1347,275,0.20415738678544915,0.03772202816281076,0.1430178089190695,13.70873946938015,4.025281269968444
7,2022-06-17,Delhi,912,95,0.10416666666666667,0.037668598347276844,0.403078711316778,8.708662320393502,4.602756429770174
7,2022-06-17,Bangalore,784,319,0.40688775510204084,0.029936159018118302,0.9746423774475909,14.434753835393197,3.562016912889427
8,2022-06-17,Mumbai,728,133,0.18269230769230768,0.03844454065619105,0.5973510290431002,8.247713497779575,4.470040338931925
8,2022-06-17,Delhi,863,275,0.3186558516801854,0.050435460540430625,0.4494074591164015,9.024748953311141,3.261789758580901
8,2022-06-17,Bangalore,700,271,0.3871428571428571,0.09582106440281404,0.5185974343852822,14.979893228385682,4.433689584946518
9,2022-06-17,Mumbai,1730,72,0.04161849710982659,0.03772204016453081,0.09477195772261066,6.58833935154865,3.6784986058503404
9,2022-06-17,Delhi,734,163,0.2220708446866485,0.012165533808545213,0.28867471221371227,10.027208437583996,3.819836815079654
9,2022-06-17,Bangalore,1985,266,0.1340050377833753,0.04738218284319741,0.5431005775859825,14.247327471981773,3.4384540352863855
10,2022-06-17,Mumbai,1463,81,0.05536568694463431,0.08668679995034216,0.6025020548491945,11.500974749460795,3.619938884815813
10,2022-06-17,Delhi,1226,78,0.0636215334420881,0.059421494051741804,0.8692105074027389,15.290856041255408,2.73109341561382
